subject,roi_file,contrast,activity,numvox
s21,PHC_L,NeuR-SC,2.0569,320
s21,PHC_L,NeuR-SI,2.0487,320
s21,PHC_L,NeuK,3.1822,320
s21,PHC_L,NeuM,7.2636,320
s22,PHC_L,ALL,4.5271,491
s22,PHC_L,EmoR-SC,5.3356,491
s22,PHC_L,EmoR-SI,4.1063,491
s22,PHC_L,EmoK,4.4565,491
s22,PHC_L,EmoM,3.5133,491
s22,PHC_L,NeuR-SC,3.8938,491
s22,PHC_L,NeuR-SI,4.5723,491
s22,PHC_L,NeuK,4.7163,491
s22,PHC_L,NeuM,5.3634,491
s23,PHC_L,ALL,4.9799,402
s23,PHC_L,EmoR-SC,6.5331,402
s23,PHC_L,EmoR-SI,5.2806,402
s23,PHC_L,EmoK,5.6089,402
s23,PHC_L,EmoM,1.6614,402
s23,PHC_L,NeuR-SC,6.3612,402
s23,PHC_L,NeuR-SI,5.8722,402
s23,PHC_L,NeuK,4.3582,402
s23,PHC_L,NeuM,3.3365,402
s25,PHC_L,ALL,2.7663,440
s25,PHC_L,EmoR-SC,3.2073,440
s25,PHC_L,EmoR-SI,3.0566,440
s25,PHC_L,EmoK,3.9767,440
s25,PHC_L,EmoM,1.4439,440
s25,PHC_L,NeuR-SC,2.6688,440
s25,PHC_L,NeuR-SI,2.3306,440
s25,PHC_L,NeuK,3.3679,440
s25,PHC_L,NeuM,-1.2804,440
s26,PHC_L,ALL,4.6872,422
s26,PHC_L,EmoR-SC,4.1367,422
s26,PHC_L,EmoR-SI,3.5617,422
s26,PHC_L,EmoK,3.8032,422
s26,PHC_L,EmoM,4.8698,422
s26,PHC_L,NeuR-SC,6.6811,422
s26,PHC_L,NeuR-SI,4.1045,422
s26,PHC_L,NeuK,6.3246,422
s26,PHC_L,NeuM,3.8815,422
s27,PHC_L,ALL,2.5647,444
s27,PHC_L,EmoR-SC,3.5251,444
s27,PHC_L,EmoR-SI,0.24723,444
s27,PHC_L,EmoK,2.42,444
s27,PHC_L,EmoM,2.8313,444
s27,PHC_L,NeuR-SC,3.7752,444
s27,PHC_L,NeuR-SI,3.2344,444
s27,PHC_L,NeuK,1.9216,444
s27,PHC_L,NeuM,2.4012,444
s28,PHC_L,ALL,2.7905,411
s28,PHC_L,EmoR-SC,2.8711,411
s28,PHC_L,EmoR-SI,2.4268,411
s28,PHC_L,EmoK,2.2578,411
s28,PHC_L,EmoM,2.522,411
s28,PHC_L,NeuR-SC,3.1142,411
s28,PHC_L,NeuR-SI,3.268,411
s28,PHC_L,NeuK,3.2974,411
s28,PHC_L,NeuM,2.5219,411
s04,PHC_R,ALL,0.26491,312
s04,PHC_R,EmoR-SC,-1.197,312
s04,PHC_R,EmoR-SI,0.37534,312
s04,PHC_R,EmoK,1.1136,312
s04,PHC_R,EmoM,0.11869,312
s04,PHC_R,NeuR-SC,1.0246,312
s04,PHC_R,NeuR-SI,0.25572,312
s04,PHC_R,NeuK,-0.32615,312
s04,PHC_R,NeuM,0.75451,312
s05,PHC_R,ALL,6.5172,468
s05,PHC_R,EmoR-SC,7.7136,468
s05,PHC_R,EmoR-SI,6.0663,468
s05,PHC_R,EmoK,6.2747,468
s05,PHC_R,EmoM,4.6495,468
s05,PHC_R,NeuR-SC,8.7334,468
s05,PHC_R,NeuR-SI,6.0708,468
s05,PHC_R,NeuK,6.0377,468
s05,PHC_R,NeuM,4.7613,468
s06,PHC_R,ALL,5.2187,293
s06,PHC_R,EmoR-SC,4.2308,293
s06,PHC_R,EmoR-SI,5.0945,293
s06,PHC_R,EmoK,4.5182,293
s06,PHC_R,EmoM,5.6347,293
s06,PHC_R,NeuR-SC,6.183,293
s06,PHC_R,NeuR-SI,4.5578,293
s06,PHC_R,NeuK,5.3269,293
s06,PHC_R,NeuM,7.189,293
s07,PHC_R,ALL,5.6094,489
s07,PHC_R,EmoR-SC,6.69,489
s07,PHC_R,EmoR-SI,6.4044,489
s07,PHC_R,EmoK,5.5737,489
s07,PHC_R,EmoM,3.9921,489
s07,PHC_R,NeuR-SC,6.4745,489
s07,PHC_R,NeuR-SI,5.9074,489
s07,PHC_R,NeuK,4.4638,489
s07,PHC_R,NeuM,4.4316,489
s08,PHC_R,ALL,5.6023,452
s08,PHC_R,EmoR-SC,6.0238,452
s08,PHC_R,EmoR-SI,5.3711,452
s08,PHC_R,EmoK,6.1066,452
s08,PHC_R,EmoM,6.4181,452
s08,PHC_R,NeuR-SC,5.8401,452
s08,PHC_R,NeuR-SI,6.0496,452
s08,PHC_R,NeuK,5.684,452
s08,PHC_R,NeuM,3.3248,452
s09,PHC_R,ALL,2.2381,487
s09,PHC_R,EmoR-SC,1.829,487
s09,PHC_R,EmoR-SI,1.0864,487
s09,PHC_R,EmoK,2.6746,487
s09,PHC_R,EmoM,2.0509,487
s09,PHC_R,NeuR-SC,2.8798,487
s09,PHC_R,NeuR-SI,3.9007,487
s09,PHC_R,NeuK,1.5113,487
s09,PHC_R,NeuM,2.0258,487
s10,PHC_R,ALL,7.7289,506
s10,PHC_R,EmoR-SC,8.3171,506
s10,PHC_R,EmoR-SI,6.873,506
s10,PHC_R,EmoK,8.5219,506
s10,PHC_R,EmoM,6.6626,506
s10,PHC_R,NeuR-SC,8.4708,506
s10,PHC_R,NeuR-SI,7.5317,506
s10,PHC_R,NeuK,6.4823,506
s10,PHC_R,NeuM,8.9159,506
s11,PHC_R,ALL,7.1392,392
s11,PHC_R,EmoR-SC,8.723,392
s11,PHC_R,EmoR-SI,7.2534,392
s11,PHC_R,EmoK,6.6796,392
s11,PHC_R,EmoM,8.6181,392
s11,PHC_R,NeuR-SC,8.2307,392
s11,PHC_R,NeuR-SI,5.3158,392
s11,PHC_R,NeuK,6.2318,392
s11,PHC_R,NeuM,5.8458,392
s13,PHC_R,ALL,7.5581,483
s13,PHC_R,EmoR-SC,7.9102,483
s13,PHC_R,EmoR-SI,8.5907,483
s13,PHC_R,EmoK,6.7863,483
s13,PHC_R,EmoM,7.5431,483
s13,PHC_R,NeuR-SC,8.6493,483
s13,PHC_R,NeuR-SI,7.2037,483
s13,PHC_R,NeuK,7.9912,483
s13,PHC_R,NeuM,4.799,483
s14,PHC_R,ALL,5.021,541
s14,PHC_R,EmoR-SC,4.7034,541
s14,PHC_R,EmoR-SI,5.1255,541
s14,PHC_R,EmoK,5.68,541
s14,PHC_R,EmoM,4.1316,541
s14,PHC_R,NeuR-SC,6.5286,541
s14,PHC_R,NeuR-SI,3.6541,541
s14,PHC_R,NeuK,5.471,541
s14,PHC_R,NeuM,4.5774,541
s16,PHC_R,ALL,7.0203,515
s16,PHC_R,EmoR-SC,7.7807,515
s16,PHC_R,EmoR-SI,7.3693,515
s16,PHC_R,EmoK,8.3409,515
s16,PHC_R,EmoM,3.8658,515
s16,PHC_R,NeuR-SC,8.0107,515
s16,PHC_R,NeuR-SI,6.0106,515
s16,PHC_R,NeuK,7.2022,515
s16,PHC_R,NeuM,6.041,515
s17,PHC_R,ALL,6.4514,393
s17,PHC_R,EmoR-SC,7.7816,393
s17,PHC_R,EmoR-SI,6.6024,393
s17,PHC_R,EmoK,5.7866,393
s17,PHC_R,EmoM,6.8012,393
s17,PHC_R,NeuR-SC,9.4002,393
s17,PHC_R,NeuR-SI,4.7761,393
s17,PHC_R,NeuK,5.9903,393
s17,PHC_R,NeuM,5.4073,393
s18,PHC_R,ALL,7.0676,451
s18,PHC_R,EmoR-SC,7.2083,451
s18,PHC_R,EmoR-SI,7.389,451
s18,PHC_R,EmoK,7.4569,451
s18,PHC_R,EmoM,8.3038,451
s18,PHC_R,NeuR-SC,6.6706,451
s18,PHC_R,NeuR-SI,7.7087,451
s18,PHC_R,NeuK,6.8183,451
s18,PHC_R,NeuM,4.816,451
s19,PHC_R,ALL,3.5899,372
s19,PHC_R,EmoR-SC,1.8706,372
s19,PHC_R,EmoR-SI,3.4218,372
s19,PHC_R,EmoK,1.6835,372
s19,PHC_R,EmoM,3.1096,372
s19,PHC_R,NeuR-SC,5.37,372
s19,PHC_R,NeuR-SI,3.9211,372
s19,PHC_R,NeuK,4.6452,372
s19,PHC_R,NeuM,4.6173,372
s20,PHC_R,ALL,13.4651,297
s20,PHC_R,EmoR-SC,16.1612,297
s20,PHC_R,EmoR-SI,12.564,297
s20,PHC_R,EmoK,14.7522,297
s20,PHC_R,EmoM,11.4227,297
s20,PHC_R,NeuR-SC,13.1435,297
s20,PHC_R,NeuR-SI,15.1718,297
s20,PHC_R,NeuK,13.2294,297
s20,PHC_R,NeuM,11.6171,297
s21,PHC_R,ALL,2.4825,428
s21,PHC_R,EmoR-SC,3.4909,428
s21,PHC_R,EmoR-SI,2.5728,428
s21,PHC_R,EmoK,1.8022,428
s21,PHC_R,EmoK,1.8022,428
s21,PHC_R,NeuR-SC,2.0242,428
s21,PHC_R,NeuR-SI,2.4754,428
s21,PHC_R,NeuK,2.5339,428
s21,PHC_R,NeuM,2.4568,428
s22,PHC_R,ALL,5.42,495
s22,PHC_R,EmoR-SC,5.0253,495
s22,PHC_R,EmoR-SI,5.5484,495
s22,PHC_R,EmoK,5.159,495
s22,PHC_R,EmoM,3.711,495
s22,PHC_R,NeuR-SC,5.3179,495
s22,PHC_R,NeuR-SI,5.0703,495
s22,PHC_R,NeuK,6.701,495
s22,PHC_R,NeuM,6.4087,495
s23,PHC_R,ALL,4.7425,530
s23,PHC_R,EmoR-SC,5.958,530
s23,PHC_R,EmoR-SI,4.6004,530
s23,PHC_R,EmoK,4.6931,530
s23,PHC_R,EmoM,2.6892,530
s23,PHC_R,NeuR-SC,7.054,530
s23,PHC_R,NeuR-SI,4.7177,530
s23,PHC_R,NeuK,4.9842,530
s23,PHC_R,NeuM,2.5329,530
s25,PHC_R,ALL,3.6079,380
s25,PHC_R,EmoR-SC,4.2712,380
s25,PHC_R,EmoR-SI,4.0493,380
s25,PHC_R,EmoK,4.082,380
s25,PHC_R,EmoM,0.19383,380
s25,PHC_R,NeuR-SC,4.0408,380
s25,PHC_R,NeuR-SI,3.2458,380
s25,PHC_R,NeuK,5.0129,380
s25,PHC_R,NeuM,-0.43463,380
s26,PHC_R,ALL,4.2833,403
s26,PHC_R,EmoR-SC,4.303,403
s26,PHC_R,EmoR-SI,1.9007,403
s26,PHC_R,EmoK,3.8198,403
s26,PHC_R,EmoM,4.331,403
s26,PHC_R,NeuR-SC,5.8599,403
s26,PHC_R,NeuR-SI,4.0925,403
s26,PHC_R,NeuK,5.3655,403
s26,PHC_R,NeuM,4.6563,403
s27,PHC_R,ALL,2.5305,507
s27,PHC_R,EmoR-SC,2.8898,507
s27,PHC_R,EmoR-SI,1.1341,507
s27,PHC_R,EmoK,1.7956,507
s27,PHC_R,EmoM,3.3231,507
s27,PHC_R,NeuR-SC,3.6732,507
s27,PHC_R,NeuR-SI,3.819,507
s27,PHC_R,NeuK,1.6805,507
s27,PHC_R,NeuM,1.4156,507
s28,PHC_R,ALL,3.8791,446
s28,PHC_R,EmoR-SC,4.4912,446
s28,PHC_R,EmoR-SI,2.8702,446
s28,PHC_R,EmoK,3.2431,446
s28,PHC_R,EmoM,4.8696,446
s28,PHC_R,NeuR-SC,4.145,446
s28,PHC_R,NeuR-SI,4.7469,446
s28,PHC_R,NeuK,3.3805,446
s28,PHC_R,NeuM,3.1677,446
